troy_donahue,the_godfather_part_ii,merle_johnson,Troy,Donahue,troy_donahuethe_godfather_part_iimerle_johnson
john_aprea,the_godfather_part_ii,young_sal_tessio,John,Aprea,john_apreathe_godfather_part_iiyoung_sal_tessio
joe_spinell,the_godfather_part_ii,willie_cicci,Joe,Spinell,joe_spinellthe_godfather_part_iiwillie_cicci
james_caan,the_godfather_part_ii,sonny_corleone_special_participation,James,Caan,james_caanthe_godfather_part_iisonny_corleone_special_participation
abe_vigoda,the_godfather_part_ii,sal_tessio,Abe,Vigoda,abe_vigodathe_godfather_part_iisal_tessio
gianni_russo,the_godfather_part_ii,carlo_rizzi,Gianni,Russo,gianni_russothe_godfather_part_iicarlo_rizzi
oreste_baldini,the_godfather_part_ii,young_vito_andolini,Oreste,Baldini,oreste_baldinithe_godfather_part_iiyoung_vito_andolini
giuseppe_sillato,the_godfather_part_ii,don_francesco_ciccio,Giuseppe,Sillato,giuseppe_sillatothe_godfather_part_iidon_francesco_ciccio
mario_cotone,the_godfather_part_ii,don_tommasino,Mario,Cotone,mario_cotonethe_godfather_part_iidon_tommasino
james_gounaris,the_godfather_part_ii,anthony_vito_corleone,James,Gounaris,james_gounaristhe_godfather_part_iianthony_vito_corleone
harry_dean_stanton,the_godfather_part_ii,fbi_man_1,Harry,Stanton,harry_dean_stantonthe_godfather_part_iifbi_man_1
david_baker,the_godfather_part_ii,fbi_man_2,David,Baker,david_bakerthe_godfather_part_iifbi_man_2
carmine_caridi,the_godfather_part_ii,carmine_rosato,Carmine,Caridi,carmine_caridithe_godfather_part_iicarmine_rosato
danny_aiello,the_godfather_part_ii,tony_rosato,Danny,Aiello,danny_aiellothe_godfather_part_iitony_rosato
carmine_foresta,the_godfather_part_ii,policeman,Carmine,Foresta,carmine_forestathe_godfather_part_iipoliceman
nick_discenza,the_godfather_part_ii,bartender,Nick,Discenza,nick_discenzathe_godfather_part_iibartender
father_joseph_medeglia,the_godfather_part_ii,father_carmelo,Father,Medeglia,father_joseph_medegliathe_godfather_part_iifather_carmelo
william_bowers,the_godfather_part_ii,senate_committee_chairman,William,Bowers,william_bowersthe_godfather_part_iisenate_committee_chairman
joseph_della_sorte,the_godfather_part_ii,michael_s_buttonman_1,Joseph,Sorte,joseph_della_sortethe_godfather_part_iimichael_s_buttonman_1
carmen_argenziano,the_godfather_part_ii,michael_s_buttonman_2,Carmen,Argenziano,carmen_argenzianothe_godfather_part_iimichael_s_buttonman_2
joe_lo_grippo,the_godfather_part_ii,michael_s_buttonman_3,Joe,Grippo,joe_lo_grippothe_godfather_part_iimichael_s_buttonman_3
ezio_flagello,the_godfather_part_ii,impresario,Ezio,Flagello,ezio_flagellothe_godfather_part_iiimpresario
livio_giorgi,the_godfather_part_ii,tenor_in_senza_mamma,Livio,Giorgi,livio_giorgithe_godfather_part_iitenor_in_senza_mamma
tito_alba,the_godfather_part_ii,cuban_pres_fulgencio_batista,Tito,Alba,tito_albathe_godfather_part_iicuban_pres_fulgencio_batista
johnny_naranjo,the_godfather_part_ii,cuban_translator,Johnny,Naranjo,johnny_naranjothe_godfather_part_iicuban_translator
salvatore_po,the_godfather_part_ii,vincenzo_pentangeli,Salvatore,Po,salvatore_pothe_godfather_part_iivincenzo_pentangeli
ignazio_pappalardo,the_godfather_part_ii,mosca_assassin_in_sicily,Ignazio,Pappalardo,ignazio_pappalardothe_godfather_part_iimosca_assassin_in_sicily
andrea_maugeri,the_godfather_part_ii,strollo,Andrea,Maugeri,andrea_maugerithe_godfather_part_iistrollo
peter_lacorte,the_godfather_part_ii,signor_abbandando,Peter,LaCorte,peter_lacortethe_godfather_part_iisignor_abbandando
vincent_coppola,the_godfather_part_ii,street_vendor,Vincent,Coppola,vincent_coppolathe_godfather_part_iistreet_vendor
peter_donat,the_godfather_part_ii,questadt,Peter,Donat,peter_donatthe_godfather_part_iiquestadt
tom_dahlgren,the_godfather_part_ii,fred_corngold,Tom,Dahlgren,tom_dahlgrenthe_godfather_part_iifred_corngold
paul_b_brown,the_godfather_part_ii,sen_ream,Paul,Brown,paul_b_brownthe_godfather_part_iisen_ream
phil_feldman,the_godfather_part_ii,senator_1,Phil,Feldman,phil_feldmanthe_godfather_part_iisenator_1
roger_corman,the_godfather_part_ii,senator_2,Roger,Corman,roger_cormanthe_godfather_part_iisenator_2
joe_de_nicola,the_godfather_part_ii,attendant_at_brothel,Joe,Nicola,joe_de_nicolathe_godfather_part_iiattendant_at_brothel
edward_van_sickle,the_godfather_part_ii,ellis_island_doctor,Edward,Sickle,edward_van_sicklethe_godfather_part_iiellis_island_doctor
richard_watson,the_godfather_part_ii,customs_official,Richard,Watson,richard_watsonthe_godfather_part_iicustoms_official
roman_coppola,the_godfather_part_ii,sonny_corleone_as_a_boy,Roman,Coppola,roman_coppolathe_godfather_part_iisonny_corleone_as_a_boy
larry_guardino,the_godfather_part_ii,vito_s_uncle,Larry,Guardino,larry_guardinothe_godfather_part_iivito_s_uncle
gary_kurtz,the_godfather_part_ii,photographer_in_court,Gary,Kurtz,gary_kurtzthe_godfather_part_iiphotographer_in_court
john_megna,the_godfather_part_ii,young_hyman_roth,John,Megna,john_megnathe_godfather_part_iiyoung_hyman_roth
frank_pesce,the_godfather_part_ii,extra,Frank,Pesce,frank_pescethe_godfather_part_iiextra
al_pacino,the_godfather_part_iii,don_michael_corleone,Al,Pacino,al_pacinothe_godfather_part_iiidon_michael_corleone
andy_garcia,the_godfather_part_iii,don_vincent_vinnie_mancini_corleone,Andy,Garcia,andy_garciathe_godfather_part_iiidon_vincent_vinnie_mancini_corleone
eli_wallach,the_godfather_part_iii,don_altobello,Eli,Wallach,eli_wallachthe_godfather_part_iiidon_altobello
joe_mantegna,the_godfather_part_iii,joey_zasa,Joe,Mantegna,joe_mantegnathe_godfather_part_iiijoey_zasa
george_hamilton,the_godfather_part_iii,b_j_harrison,George,Hamilton,george_hamiltonthe_godfather_part_iiib_j_harrison
raf_vallone,the_godfather_part_iii,cardinal_lamberto,Raf,Vallone,raf_vallonethe_godfather_part_iiicardinal_lamberto
franc_d_ambrosio,the_godfather_part_iii,anthony_vito_corleone_turiddu_sequence_cavalleria_rusticana,Franc,D'Ambrosio,franc_d_ambrosiothe_godfather_part_iiianthony_vito_corleone_turiddu_sequence_cavalleria_rusticana
donal_donnelly,the_godfather_part_iii,archbishop_gilday,Donal,Donnelly,donal_donnellythe_godfather_part_iiiarchbishop_gilday
richard_bright,the_godfather_part_iii,al_neri,Richard,Bright,richard_brightthe_godfather_part_iiial_neri
helmut_berger,the_godfather_part_iii,frederick_keinszig,Helmut,Berger,helmut_bergerthe_godfather_part_iiifrederick_keinszig
don_novello,the_godfather_part_iii,dominic_abbandando,Don,Novello,don_novellothe_godfather_part_iiidominic_abbandando
john_savage,the_godfather_part_iii,father_andrew_hagen,John,Savage,john_savagethe_godfather_part_iiifather_andrew_hagen
franco_citti,the_godfather_part_iii,calo,Franco,Citti,franco_cittithe_godfather_part_iiicalo
mario_donatone,the_godfather_part_iii,mosca,Mario,Donatone,mario_donatonethe_godfather_part_iiimosca
vittorio_duse,the_godfather_part_iii,don_tommasino,Vittorio,Duse,vittorio_dusethe_godfather_part_iiidon_tommasino
enzo_robutti,the_godfather_part_iii,don_licio_lucchesi,Enzo,Robutti,enzo_robuttithe_godfather_part_iiidon_licio_lucchesi
michele_russo,the_godfather_part_iii,spara,Michele,Russo,michele_russothe_godfather_part_iiispara
al_martino,the_godfather_part_iii,johnny_fontane,Al,Martino,al_martinothe_godfather_part_iiijohnny_fontane
robert_cicchini,the_godfather_part_iii,lou_penning,Robert,Cicchini,robert_cicchinithe_godfather_part_iiilou_penning
rogerio_miranda,the_godfather_part_iii,twin_bodyguard_armand,Rogerio,Miranda,rogerio_mirandathe_godfather_part_iiitwin_bodyguard_armand
carlos_miranda,the_godfather_part_iii,twin_bodyguard_francesco,Carlos,Miranda,carlos_mirandathe_godfather_part_iiitwin_bodyguard_francesco
vito_antuofermo,the_godfather_part_iii,anthony_the_ant_squigliaro_joey_zaza_s_bulldog,Vito,Antuofermo,vito_antuofermothe_godfather_part_iiianthony_the_ant_squigliaro_joey_zaza_s_bulldog
robert_vento,the_godfather_part_iii,father_john,Robert,Vento,robert_ventothe_godfather_part_iiifather_john
willie_brown,the_godfather_part_iii,party_politician,Willie,Brown,willie_brownthe_godfather_part_iiiparty_politician
remo_remotti,the_godfather_part_iii,camerlengo_cardinal_cardinal__sistine,Remo,Remotti,remo_remottithe_godfather_part_iiicamerlengo_cardinal_cardinal__sistine
carmine_caridi,the_godfather_part_iii,albert_volpe,Carmine,Caridi,carmine_caridithe_godfather_part_iiialbert_volpe
don_costello,the_godfather_part_iii,frank_romano,Don,Costello,don_costellothe_godfather_part_iiifrank_romano
al_ruscio,the_godfather_part_iii,leo_cuneo,Al,Ruscio,al_rusciothe_godfather_part_iiileo_cuneo
mickey_knox,the_godfather_part_iii,marty_parisi,Mickey,Knox,mickey_knoxthe_godfather_part_iiimarty_parisi
rick_aviles,the_godfather_part_iii,mask_1,Rick,Aviles,rick_avilesthe_godfather_part_iiimask_1
michael_bowen,the_godfather_part_iii,mask_2,Michael,Bowen,michael_bowenthe_godfather_part_iiimask_2
brett_halsey,the_godfather_part_iii,douglas_michelson,Brett,Halsey,brett_halseythe_godfather_part_iiidouglas_michelson
gabriele_torrei,the_godfather_part_iii,enzo_the_baker,Gabriele,Torrei,gabriele_torreithe_godfather_part_iiienzo_the_baker
john_abineri,the_godfather_part_iii,hamilton_banker,John,Abineri,john_abinerithe_godfather_part_iiihamilton_banker
brian_freilino,the_godfather_part_iii,stockholder,Brian,Freilino,brian_freilinothe_godfather_part_iiistockholder
gregory_corso,the_godfather_part_iii,unruly_stockholder,Gregory,Corso,gregory_corsothe_godfather_part_iiiunruly_stockholder
marino_mas,the_godfather_part_iii,lupo,Marino,Mas,marino_masthe_godfather_part_iiilupo
dado_ruspoli,the_godfather_part_iii,vanni,Dado,Ruspoli,dado_ruspolithe_godfather_part_iiivanni
luigi_laezza,the_godfather_part_iii,keinszig_killer,Luigi,Laezza,luigi_laezzathe_godfather_part_iiikeinszig_killer
beppe_pianviti,the_godfather_part_iii,keinszig_killer,Beppe,Pianviti,beppe_pianvitithe_godfather_part_iiikeinszig_killer
santo_indelicato,the_godfather_part_iii,guardia_del_corpo,Santo,Indelicato,santo_indelicatothe_godfather_part_iiiguardia_del_corpo
francesco_paolo_bellante,the_godfather_part_iii,autista_di_don_tommasino,Francesco,Bellante,francesco_paolo_bellantethe_godfather_part_iiiautista_di_don_tommasino
paco_reconti,the_godfather_part_iii,gesu,Paco,Reconti,paco_recontithe_godfather_part_iiigesu
mimmo_cuticchio,the_godfather_part_iii,puppet_narrator,Mimmo,Cuticchio,mimmo_cuticchiothe_godfather_part_iiipuppet_narrator
richard_honigman,the_godfather_part_iii,party_reporter,Richard,Honigman,richard_honigmanthe_godfather_part_iiiparty_reporter
nicky_blair,the_godfather_part_iii,nicky_the_casino_host,Nicky,Blair,nicky_blairthe_godfather_part_iiinicky_the_casino_host
anthony_guidera,the_godfather_part_iii,anthony_the_bodyguard,Anthony,Guidera,anthony_guiderathe_godfather_part_iiianthony_the_bodyguard
frank_tarsia,the_godfather_part_iii,frankie_the_bodyguard,Frank,Tarsia,frank_tarsiathe_godfather_part_iiifrankie_the_bodyguard
joe_drago,the_godfather_part_iii,party_security,Joe,Drago,joe_dragothe_godfather_part_iiiparty_security
david_hume_kennerly,the_godfather_part_iii,party_photographer,David,Kennerly,david_hume_kennerlythe_godfather_part_iiiparty_photographer
james_d_damiano,the_godfather_part_iii,son_playing_soccer,James,Damiano,james_d_damianothe_godfather_part_iiison_playing_soccer
michael_boccio,the_godfather_part_iii,father_of_soccer_player,Michael,Boccio,michael_bocciothe_godfather_part_iiifather_of_soccer_player
anton_coppola,the_godfather_part_iii,conductor_sequence_cavalleria_rusticana,Anton,Coppola,anton_coppolathe_godfather_part_iiiconductor_sequence_cavalleria_rusticana
angelo_romero,the_godfather_part_iii,alfio_played_by_sequence_cavalleria_rusticana,Angelo,Romero,angelo_romerothe_godfather_part_iiialfio_played_by_sequence_cavalleria_rusticana
paolo_gavanelli,the_godfather_part_iii,alfio_sung_by_sequence_cavalleria_rusticana,Paolo,Gavanelli,paolo_gavanellithe_godfather_part_iiialfio_sung_by_sequence_cavalleria_rusticana
salvatore_billa,the_godfather_part_iii,hired_assassin,Salvatore,Billa,salvatore_billathe_godfather_part_iiihired_assassin
sal_borgese,the_godfather_part_iii,lucchesi_s_door_guard,Sal,Borgese,sal_borgesethe_godfather_part_iiilucchesi_s_door_guard
james_caan,the_godfather_part_iii,sonny_corleone,James,Caan,james_caanthe_godfather_part_iiisonny_corleone
richard_s_castellano,the_godfather_part_iii,peter_clemenza,Richard,Castellano,richard_s_castellanothe_godfather_part_iiipeter_clemenza
john_cazale,the_godfather_part_iii,fredo_corleone,John,Cazale,john_cazalethe_godfather_part_iiifredo_corleone
tony_devon,the_godfather_part_iii,mob_family_lawyer_at_the_church,Tony,Devon,tony_devonthe_godfather_part_iiimob_family_lawyer_at_the_church
andrea_girolami,the_godfather_part_iii,extra,Andrea,Girolami,andrea_girolamithe_godfather_part_iiiextra
lee_strasberg,the_godfather_part_iii,hyman_roth_stukowski,Lee,Strasberg,lee_strasbergthe_godfather_part_iiihyman_roth_stukowski
f_x_vitolo,the_godfather_part_iii,pasquale,F,Vitolo,f_x_vitolothe_godfather_part_iiipasquale
bill_murray,groundhog_day,phil_connors,Bill,Murray,bill_murraygroundhog_dayphil_connors
chris_elliott,groundhog_day,larry,Chris,Elliott,chris_elliottgroundhog_daylarry
stephen_tobolowsky,groundhog_day,ned_ryerson,Stephen,Tobolowsky,stephen_tobolowskygroundhog_dayned_ryerson
brian_doyle_murray,groundhog_day,buster_green,Brian,Murray,brian_doyle_murraygroundhog_daybuster_green
rick_ducommun,groundhog_day,gus,Rick,Ducommun,rick_ducommungroundhog_daygus
rick_overton,groundhog_day,ralph,Rick,Overton,rick_overtongroundhog_dayralph
willie_garson,groundhog_day,kenny,Willie,Garson,willie_garsongroundhog_daykenny
ken_hudson_campbell,groundhog_day,man_in_hallway,Ken,Campbell,ken_hudson_campbellgroundhog_dayman_in_hallway
les_podewell,groundhog_day,old_man,Les,Podewell,les_podewellgroundhog_dayold_man
rod_sell,groundhog_day,groundhog_official,Rod,Sell,rod_sellgroundhog_daygroundhog_official
tom_milanovich,groundhog_day,state_trooper,Tom,Milanovich,tom_milanovichgroundhog_daystate_trooper
john_m_watson_sr,groundhog_day,bartender,John,Sr.,john_m_watson_srgroundhog_daybartender
harold_ramis,groundhog_day,neurologist,Harold,Ramis,harold_ramisgroundhog_dayneurologist
david_pasquesi,groundhog_day,psychiatrist,David,Pasquesi,david_pasquesigroundhog_daypsychiatrist
lee_r_sellars,groundhog_day,cop,Lee,Sellars,lee_r_sellarsgroundhog_daycop
chet_dubowski,groundhog_day,felix_bank_guard,Chet,Dubowski,chet_dubowskigroundhog_dayfelix_bank_guard
doc_erickson,groundhog_day,herman_bank_guard,Doc,Erickson,doc_ericksongroundhog_dayherman_bank_guard
samuel_mages,groundhog_day,jeopardy__viewer,Samuel,Mages,samuel_magesgroundhog_dayjeopardy__viewer
ben_zwick,groundhog_day,jeopardy__viewer,Ben,Zwick,ben_zwickgroundhog_dayjeopardy__viewer
michael_shannon,groundhog_day,fred_kleiser,Michael,Shannon,michael_shannongroundhog_dayfred_kleiser
timothy_hendrickson,groundhog_day,bill_waiter,Timothy,Hendrickson,timothy_hendricksongroundhog_daybill_waiter
shaun_chaiyabhat,groundhog_day,boy_in_tree,Shaun,Chaiyabhat,shaun_chaiyabhatgroundhog_dayboy_in_tree
eric_saiet,groundhog_day,buster_s_son,Eric,Saiet,eric_saietgroundhog_daybuster_s_son
roger_adler,groundhog_day,guitarist,Roger,Adler,roger_adlergroundhog_dayguitarist
ben_a_fish,groundhog_day,bassist,Ben,Fish,ben_a_fishgroundhog_daybassist
don_riozz_mcnichols,groundhog_day,drummer,Don,McNichols,don_riozz_mcnicholsgroundhog_daydrummer
brian_willig,groundhog_day,saxophonist,Brian,Willig,brian_williggroundhog_daysaxophonist
richard_henzel,groundhog_day,dj,Richard,Henzel,richard_henzelgroundhog_daydj
rob_riley,groundhog_day,dj,Rob,Riley,rob_rileygroundhog_daydj
scooter,groundhog_day,the_groundhog,Scooter,,scootergroundhog_daythe_groundhog
douglas_blakeslee,groundhog_day,man_with_snow_shovel,Douglas,Blakeslee,douglas_blakesleegroundhog_dayman_with_snow_shovel
mason_gamble,groundhog_day,,Mason,Gamble,mason_gamblegroundhog_day
simon_harvey,groundhog_day,news_reporter,Simon,Harvey,simon_harveygroundhog_daynews_reporter
grady_hutt,groundhog_day,,Grady,Hutt,grady_huttgroundhog_day
daniel_riggs,groundhog_day,bachelor,Daniel,Riggs,daniel_riggsgroundhog_daybachelor
paul_terrien,groundhog_day,groundhog_official,Paul,Terrien,paul_terriengroundhog_daygroundhog_official
john_milius,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,John,Milius,john_miliushearts_of_darkness_a_filmmaker_s_apocalypsehimself
sam_bottoms,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Sam,Bottoms,sam_bottomshearts_of_darkness_a_filmmaker_s_apocalypsehimself
marlon_brando,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Marlon,Brando,marlon_brandohearts_of_darkness_a_filmmaker_s_apocalypsehimself
francis_ford_coppola,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Francis,Coppola,francis_ford_coppolahearts_of_darkness_a_filmmaker_s_apocalypsehimself
roman_coppola,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Roman,Coppola,roman_coppolahearts_of_darkness_a_filmmaker_s_apocalypsehimself
robert_de_niro,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Robert,Niro,robert_de_nirohearts_of_darkness_a_filmmaker_s_apocalypsehimself
robert_duvall,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Robert,Duvall,robert_duvallhearts_of_darkness_a_filmmaker_s_apocalypsehimself
laurence_fishburne,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Laurence,Fishburne,laurence_fishburnehearts_of_darkness_a_filmmaker_s_apocalypsehimself
harrison_ford,hearts_of_darkness_a_filmmaker_s_apocalypse,,Harrison,Ford,harrison_fordhearts_of_darkness_a_filmmaker_s_apocalypse
frederic_forrest,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Frederic,Forrest,frederic_forresthearts_of_darkness_a_filmmaker_s_apocalypsehimself
albert_hall,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Albert,Hall,albert_hallhearts_of_darkness_a_filmmaker_s_apocalypsehimself
dennis_hopper,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Dennis,Hopper,dennis_hopperhearts_of_darkness_a_filmmaker_s_apocalypsehimself
george_lucas,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,George,Lucas,george_lucashearts_of_darkness_a_filmmaker_s_apocalypsehimself
martin_sheen,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,Martin,Sheen,martin_sheenhearts_of_darkness_a_filmmaker_s_apocalypsehimself
g_d_spradlin,hearts_of_darkness_a_filmmaker_s_apocalypse,himself,G,Spradlin,g_d_spradlinhearts_of_darkness_a_filmmaker_s_apocalypsehimself
orson_welles,hearts_of_darkness_a_filmmaker_s_apocalypse,himself_from_1938_radio_broadcast,Orson,Welles,orson_welleshearts_of_darkness_a_filmmaker_s_apocalypsehimself_from_1938_radio_broadcast
tim_robbins,the_hudsucker_proxy,norville_barnes,Tim,Robbins,tim_robbinsthe_hudsucker_proxynorville_barnes
paul_newman,the_hudsucker_proxy,sidney_j_mussburger,Paul,Newman,paul_newmanthe_hudsucker_proxysidney_j_mussburger
charles_durning,the_hudsucker_proxy,waring_hudsucker,Charles,Durning,charles_durningthe_hudsucker_proxywaring_hudsucker
john_mahoney,the_hudsucker_proxy,chief_editor_manhattan_argus,John,Mahoney,john_mahoneythe_hudsucker_proxychief_editor_manhattan_argus
jim_true_frost,the_hudsucker_proxy,buzz_the_elevator_operator,Jim,Frost,jim_true_frostthe_hudsucker_proxybuzz_the_elevator_operator
bill_cobbs,the_hudsucker_proxy,moses_the_clock_man,Bill,Cobbs,bill_cobbsthe_hudsucker_proxymoses_the_clock_man
bruce_campbell,the_hudsucker_proxy,smitty_argus_reporter,Bruce,Campbell,bruce_campbellthe_hudsucker_proxysmitty_argus_reporter
harry_bugin,the_hudsucker_proxy,aloysius_mussburger_s_spy,Harry,Bugin,harry_buginthe_hudsucker_proxyaloysius_mussburger_s_spy
john_seitz,the_hudsucker_proxy,bennie_the_cabbie,John,Seitz,john_seitzthe_hudsucker_proxybennie_the_cabbie
joe_grifasi,the_hudsucker_proxy,lou_the_cabbie,Joe,Grifasi,joe_grifasithe_hudsucker_proxylou_the_cabbie
roy_brocksmith,the_hudsucker_proxy,board_member,Roy,Brocksmith,roy_brocksmiththe_hudsucker_proxyboard_member
john_wylie,the_hudsucker_proxy,board_member,John,Wylie,john_wyliethe_hudsucker_proxyboard_member
i_m_hobson,the_hudsucker_proxy,board_member,I,Hobson,i_m_hobsonthe_hudsucker_proxyboard_member
gary_allen,the_hudsucker_proxy,board_member,Gary,Allen,gary_allenthe_hudsucker_proxyboard_member
john_scanlan,the_hudsucker_proxy,board_member,John,Scanlan,john_scanlanthe_hudsucker_proxyboard_member
richard_woods,the_hudsucker_proxy,board_member,Richard,Woods,richard_woodsthe_hudsucker_proxyboard_member
jerome_dempsey,the_hudsucker_proxy,board_member,Jerome,Dempsey,jerome_dempseythe_hudsucker_proxyboard_member
peter_mcpherson,the_hudsucker_proxy,board_member,Peter,McPherson,peter_mcphersonthe_hudsucker_proxyboard_member
david_byrd,the_hudsucker_proxy,dr_hugo_bronfenbrenner,David,Byrd,david_byrdthe_hudsucker_proxydr_hugo_bronfenbrenner
christopher_darga,the_hudsucker_proxy,mail_room_orienter,Christopher,Darga,christopher_dargathe_hudsucker_proxymail_room_orienter
patrick_cranshaw,the_hudsucker_proxy,ancient_sorter,Patrick,Cranshaw,patrick_cranshawthe_hudsucker_proxyancient_sorter
robert_weil,the_hudsucker_proxy,mail_room_boss,Robert,Weil,robert_weilthe_hudsucker_proxymail_room_boss
ernest_sarracino,the_hudsucker_proxy,luigi_the_tailor,Ernest,Sarracino,ernest_sarracinothe_hudsucker_proxyluigi_the_tailor
joseph_marcus,the_hudsucker_proxy,sears_braithwaite_of_bullard,Joseph,Marcus,joseph_marcusthe_hudsucker_proxysears_braithwaite_of_bullard
peter_gallagher,the_hudsucker_proxy,vic_tenetta_party_singer,Peter,Gallagher,peter_gallagherthe_hudsucker_proxyvic_tenetta_party_singer
noble_willingham,the_hudsucker_proxy,zebulon_cardoza,Noble,Willingham,noble_willinghamthe_hudsucker_proxyzebulon_cardoza
thom_noble,the_hudsucker_proxy,thorstenson_finlandson_finnish_stockholder,Thom,Noble,thom_noblethe_hudsucker_proxythorstenson_finlandson_finnish_stockholder
steve_buscemi,the_hudsucker_proxy,beatnik_barman_at_ann_s_440,Steve,Buscemi,steve_buscemithe_hudsucker_proxybeatnik_barman_at_ann_s_440
william_duff_griffin,the_hudsucker_proxy,newsreel_scientist,William,Griffin,william_duff_griffinthe_hudsucker_proxynewsreel_scientist
arthur_bridgers,the_hudsucker_proxy,the_hula_hoop_kid,Arthur,Bridgers,arthur_bridgersthe_hudsucker_proxythe_hula_hoop_kid
sam_raimi,the_hudsucker_proxy,hudsucker_brainstormer,Sam,Raimi,sam_raimithe_hudsucker_proxyhudsucker_brainstormer
john_cameron,the_hudsucker_proxy,hudsucker_brainstormer,John,Cameron,john_cameronthe_hudsucker_proxyhudsucker_brainstormer
skipper_duke,the_hudsucker_proxy,mr_grier,Skipper,Duke,skipper_dukethe_hudsucker_proxymr_grier
jay_kapner,the_hudsucker_proxy,mr_levin,Jay,Kapner,jay_kapnerthe_hudsucker_proxymr_levin
jon_polito,the_hudsucker_proxy,mr_bumstead,Jon,Polito,jon_politothe_hudsucker_proxymr_bumstead
richard_whiting,the_hudsucker_proxy,ancient_puzzler,Richard,Whiting,richard_whitingthe_hudsucker_proxyancient_puzzler
stan_adams,the_hudsucker_proxy,emcee,Stan,Adams,stan_adamsthe_hudsucker_proxyemcee
john_goodman,the_hudsucker_proxy,rockwell_newsreel_anouncer,John,Goodman,john_goodmanthe_hudsucker_proxyrockwell_newsreel_anouncer
mario_todisco,the_hudsucker_proxy,norville_s_goon,Mario,Todisco,mario_todiscothe_hudsucker_proxynorville_s_goon
colin_fickes,the_hudsucker_proxy,newsboy,Colin,Fickes,colin_fickesthe_hudsucker_proxynewsboy
dick_sasso,the_hudsucker_proxy,drunk_in_alley,Dick,Sasso,dick_sassothe_hudsucker_proxydrunk_in_alley
jesse_brewer,the_hudsucker_proxy,mailroom_screamer,Jesse,Brewer,jesse_brewerthe_hudsucker_proxymailroom_screamer
philip_loch,the_hudsucker_proxy,mailroom_screamer,Philip,Loch,philip_lochthe_hudsucker_proxymailroom_screamer
stan_lichtenstein,the_hudsucker_proxy,mailroom_screamer,Stan,Lichtenstein,stan_lichtensteinthe_hudsucker_proxymailroom_screamer
todd_alcott,the_hudsucker_proxy,mailroom_screamer,Todd,Alcott,todd_alcottthe_hudsucker_proxymailroom_screamer
ace_o_connell,the_hudsucker_proxy,mailroom_screamer,Ace,O'Connell,ace_o_connellthe_hudsucker_proxymailroom_screamer
richard_schiff,the_hudsucker_proxy,mailroom_screamer,Richard,Schiff,richard_schiffthe_hudsucker_proxymailroom_screamer
frank_jeffries,the_hudsucker_proxy,mailroom_screamer,Frank,Jeffries,frank_jeffriesthe_hudsucker_proxymailroom_screamer
lou_criscuolo,the_hudsucker_proxy,mailroom_screamer,Lou,Criscuolo,lou_criscuolothe_hudsucker_proxymailroom_screamer
michael_earl_reid,the_hudsucker_proxy,mailroom_screamer,Michael,Reid,michael_earl_reidthe_hudsucker_proxymailroom_screamer
mike_starr,the_hudsucker_proxy,newsroom_reporter,Mike,Starr,mike_starrthe_hudsucker_proxynewsroom_reporter
david_hagar,the_hudsucker_proxy,newsroom_reporter,David,Hagar,david_hagarthe_hudsucker_proxynewsroom_reporter
willie_reale,the_hudsucker_proxy,newsroom_reporter,Willie,Reale,willie_realethe_hudsucker_proxynewsroom_reporter
harvey_meyer,the_hudsucker_proxy,newsroom_reporter,Harvey,Meyer,harvey_meyerthe_hudsucker_proxynewsroom_reporter
tom_toner,the_hudsucker_proxy,newsroom_reporter,Tom,Toner,tom_tonerthe_hudsucker_proxynewsroom_reporter
david_fawcett,the_hudsucker_proxy,newsroom_reporter,David,Fawcett,david_fawcettthe_hudsucker_proxynewsroom_reporter
jeff_still,the_hudsucker_proxy,newsreel_reporter,Jeff,Still,jeff_stillthe_hudsucker_proxynewsreel_reporter
david_gould,the_hudsucker_proxy,newsreel_reporter,David,Gould,david_gouldthe_hudsucker_proxynewsreel_reporter
gil_pearson,the_hudsucker_proxy,newsreel_reporter,Gil,Pearson,gil_pearsonthe_hudsucker_proxynewsreel_reporter
marc_garber,the_hudsucker_proxy,newsreel_reporter,Marc,Garber,marc_garberthe_hudsucker_proxynewsreel_reporter
david_massie,the_hudsucker_proxy,newsreel_reporter,David,Massie,david_massiethe_hudsucker_proxynewsreel_reporter
mark_jeffrey_miller,the_hudsucker_proxy,newsreel_reporter,Mark,Miller,mark_jeffrey_millerthe_hudsucker_proxynewsreel_reporter
peter_siragusa,the_hudsucker_proxy,newsreel_reporter,Peter,Siragusa,peter_siragusathe_hudsucker_proxynewsreel_reporter
